,ZrC,TiB2,HfC,LaB6,MoSi2,TaSi2,SiC,ZrB2,TaC,Mean Grain Size (um),Relative Density (%),Temperature (C),Time@Temp (s),Oxide Thickness (um)
252,17.0947741364039,16.91762621789194,12.66607617360496,18.689105403011517,6.820194862710364,2.214348981399469,9.654561558901683,9.477413640389726,6.465899025686449,10.5546875,95.0705859375,2081.640625,7539.0625,454.05
253,12.112676056338028,11.92488262910798,19.43661971830986,1.784037558685446,1.2206572769953052,20.37558685446009,4.225352112676056,16.056338028169012,12.863849765258216,7.0546875,90.0730859375,1656.640625,5039.0625,518.1568
254,0.1067235859124866,27.2145144076841,8.431163287086447,15.68836712913554,15.04802561366062,9.498399146211312,18.463180362860196,4.589114194236927,0.96051227321238,0.0546875,80.0780859375,806.640625,39.0625,493.3804
255,0.1157854110382091,9.84175993824778,12.929370899266694,5.596294866846778,16.480123504438442,19.258973369355463,19.10459282130452,7.062910073330761,9.610189116171362,0.08203125,80.11712890625,809.9609375,58.59375,493.3804
256,9.097295398665262,17.94871794871795,2.7748507200562,14.085001756234632,6.0063224446786085,8.535300316122234,8.394801545486477,15.419740077274325,17.737969792764314,7.08203125,90.11212890625,1659.9609375,5058.59375,568.8268
257,26.89367616400278,8.825573314801945,14.38498957609451,1.18137595552467,2.988186240444753,25.781792911744265,7.713690062543432,3.822098679638638,8.408617095205003,10.58203125,95.10962890625,2084.9609375,7558.59375,549.0368
258,4.817947774917249,14.086061051857302,17.028319235012873,10.04045605001839,10.99668995954395,4.229496138286135,13.497609415226188,11.438028687017288,13.865391688120631,3.58203125,85.11462890625,1234.9609375,2558.59375,387.57379999999995
259,11.085844229675953,3.581580443433769,0.8527572484366117,11.881750994883456,6.083001705514497,2.8993746446844795,24.502558271745308,28.595793064241043,10.517339397384877,5.33203125,87.61337890625,1447.4609375,3808.59375,521.1072
260,14.840408028956894,10.496873971701218,8.917407041790062,15.301085883514313,11.944718657453109,10.102007239223427,5.758473181967752,8.127673576834486,14.511352418558737,12.33203125,97.60837890625,2297.4609375,8808.59375,513.6172
261,15.072328511432572,8.912739150723285,18.618758749416703,3.77974801679888,22.911805879608025,8.352776481567895,2.1931871208586093,17.498833411105927,2.659822678488101,8.83203125,92.61087890625,1872.4609375,6308.59375,438.47
262,2.7928303459774906,18.63276365152147,5.960817007086286,14.047519799916632,9.795748228428511,18.132555231346394,12.630262609420592,4.96040016673614,13.047102959566486,1.83203125,82.61587890625,1022.4609375,1308.59375,410.06080000000003
263,3.68440640119092,3.5355414960922964,18.4220320059546,18.496464458503908,5.17305545217715,14.998139188686268,17.231112765165612,12.765165612206925,5.69408262002233,2.70703125,83.86525390625,1128.7109375,1933.59375,390.11400000000003
264,14.603044014808722,14.438502673796792,9.831345125462772,9.913615795968738,16.248457424928013,6.0468942821884,8.51501439736734,3.578774167009461,16.824352118469765,9.70703125,93.86025390625,1978.7109375,6933.59375,615.83
265,20.972644376899694,9.683022145028223,4.819800260529744,16.022579244463742,11.593573599652627,11.940946591402518,3.430308293530178,20.45158488927486,1.0855405992184108,13.20703125,98.85775390625,2403.7109375,9433.59375,387.47720000000004
266,11.089399120664387,23.40009770395701,17.92867611138251,5.5202735710796285,0.537371763556424,0.9281875915974596,16.36541279921837,10.503175378602831,13.727405959941375,6.20703125,88.86275390624999,1553.7109375,4433.59375,548.347
267,8.21986888552698,8.018154311649017,8.825012607160868,21.835602622289464,16.691880988401415,4.185577407967726,20.12102874432678,1.1598587997982854,10.943015632879476,4.45703125,86.36400390625,1341.2109375,3183.59375,454.2104
268,15.230825154489276,15.085423482370048,15.667030170846964,6.434023991275899,2.7262813522355507,12.322791712104689,5.19810977826245,10.141766630316248,17.193747728098874,11.45703125,96.35900390625,2191.2109375,8183.59375,478.654
269,18.19887429643527,1.938711694809256,18.94934333958724,19.074421513445905,12.695434646654158,13.195747342088806,0.9380863039399624,9.443402126328955,5.565978736710444,7.95703125,91.36150390625,1766.2109375,5683.59375,398.43
270,1.478664976763836,12.125052809463456,1.9856358259400084,2.07013096746937,19.39163498098859,19.72961554710604,11.44909167722856,17.194761301225178,14.575411913814955,0.95703125,81.36650390625,916.2109375,683.59375,534.9788
271,2.6799789805570158,0.7882291119285338,13.399894902785077,3.415659485023647,16.552811350499212,16.97320021019443,13.399894902785077,13.820283762480294,18.97004729374672,1.39453125,81.99119140625,969.3359375,996.09375,413.1256000000001
272,14.219546086150997,12.55210745715609,23.66836498378879,14.867994441871236,2.732746641963872,3.1032885595182957,23.66836498378879,0.3242241778601204,4.863362667901806,8.39453125,91.98619140625,1819.3359375,5996.09375,451.08200000000005
273,14.23895253682488,4.680851063829787,12.53682487725041,6.317512274959084,6.1211129296235685,14.762684124386253,12.53682487725041,12.798690671031098,16.00654664484452,11.89453125,96.98369140625,2244.3359375,8496.09375,498.7504
274,7.826847398338435,17.44643637953651,5.55312636641889,19.632706602536075,19.370354175776125,8.526453869698296,5.55312636641889,5.90292960209882,10.188019239177963,4.89453125,86.98869140625,1394.3359375,3496.09375,390.6868
275,13.213703099510605,11.25611745513866,24.30668841761827,0.0543773790103317,13.648722131593257,7.123436650353453,10.386079390973354,3.8607939097335504,16.150081566068515,6.64453125,89.48744140625,1606.8359375,4746.09375,535.08
276,15.99871753767233,14.84450144277012,6.123757614620071,8.239820455274126,16.255210003206155,12.407823020198782,14.33151651170247,10.484129528695094,1.3145238858608528,13.64453125,99.48244140625,2456.8359375,9746.09375,413.67040000000003
277,18.86120996441281,4.016268429079817,3.202846975088968,6.55821047280122,19.26792069140824,0.1525165226232842,16.217590238942552,10.116929334011184,21.606507371631928,10.14453125,94.48494140625,2031.8359375,7246.09375,651.8368
278,5.1731893837157,15.069725596041389,14.349977507872245,17.318938371569953,5.53306342780027,11.650922177237968,2.834008097165992,20.46783625730994,7.60233918128655,3.14453125,84.48994140625,1181.8359375,2246.09375,355.0336
279,4.943418701608101,10.422870756402622,5.658129839189995,17.212626563430614,1.6081000595592616,17.331745086360932,13.281715306730195,13.75818939845146,15.783204288266829,2.26953125,83.24056640625,1075.5859375,1621.09375,414.4608
280,13.853698406211688,17.61340416836943,14.344094809971391,1.3485901103391909,11.56518185533306,1.4303228442991418,19.574989783408256,19.90192071924806,0.3677973028197793,9.26953125,93.23556640625,1925.5859375,6621.09375,402.48339999999996
281,15.127955944282474,1.5225137674117266,15.51668286362164,13.508260447035957,13.313896987366377,13.573048266925818,11.370262390670554,3.3365727243278265,12.730806608357629,12.76953125,98.23306640625,2350.5859375,9121.09375,538.0504
282,11.676812396236857,16.768123962368566,12.340896513558382,8.909795240730492,8.577753182069728,9.020475926950748,5.257332595462091,19.867183176535693,7.581627006087437,5.76953125,88.23806640625,1500.5859375,4121.09375,401.6068
283,5.854241338112306,4.4205495818399045,11.429709279171645,14.058144165671049,18.916766228594184,9.040223018717642,6.332138590203106,16.845878136200717,13.102349661489448,4.01953125,85.73931640625,1288.0859375,2871.09375,382.2836
284,17.87139689578714,16.274944567627493,1.3747228381374723,4.301552106430155,9.711751662971174,21.419068736141902,18.403547671840357,7.405764966740576,3.237250554323725,11.01953125,95.73431640625,2138.0859375,7871.09375,443.0372
285,11.540075535039865,10.029374737725556,6.672261854804868,20.18464120856064,3.818715904322283,4.154427192614351,12.04364246747797,12.379353755770037,19.177507343684432,7.51953125,90.73681640625,1713.0859375,5371.09375,558.9101999999999
286,0.8932769158439116,23.2722143864598,19.51104842501175,10.578279266572636,16.31405735778091,16.690173953925715,1.457451810061119,1.833568406205924,9.44992947813822,0.51953125,80.74181640625,863.0859375,371.09375,562.1736
287,1.1217282924802658,4.943913585375987,4.943913585375987,18.32156211051101,8.101371001246365,7.769007062733693,14.914831740756128,20.56501869547154,19.318653926049024,0.73828125,81.05416015625,889.6484375,527.34375,576.6988
288,10.627112279384152,14.081862561021405,14.081862561021405,6.947052196770559,16.935786706721743,16.635373638753286,3.867818250093879,8.974840405557641,7.8482914006759295,7.73828125,91.04916015625,1739.6484375,5527.34375,441.83
289,14.725904693658189,8.849874596918667,18.022214260121817,11.21461841633823,11.572912934432102,2.113937656753852,8.27660336796847,13.149408814045144,12.074525259763524,11.23828125,96.04666015625,2164.6484375,8027.34375,535.3004
290,7.661888284725654,24.86406327236777,12.209589718240236,2.8175976272862084,3.311913000494315,15.57093425605536,24.0731586752348,5.486900642609984,4.003954522985665,4.23828125,86.05166015625,1314.6484375,3027.34375,449.88239999999996
291,8.030803080308031,6.710671067106711,11.404473780711404,18.51851851851852,9.497616428309495,13.8980564723139,10.817748441510815,6.417308397506417,14.704803813714705,5.98828125,88.55041015625,1527.1484375,4277.34375,544.5968
292,24.247064828994382,22.40939254721797,2.807554874936192,12.710566615620214,0.1531393568147014,6.278713629402756,1.990811638591118,22.00102092904543,7.401735579377234,12.98828125,98.54541015625,2377.1484375,9277.34375,415.894
293,16.626736942980354,2.635361763296598,8.768567321514135,18.06420699568759,6.276952563488261,24.29324389075228,8.001916626736943,2.252036415908002,13.08097747963584,9.48828125,93.54791015625,1952.1484375,6777.34375,539.4068
294,3.883909517712335,13.273580879214682,18.73666239863423,5.164319248826291,16.51728553137004,10.712761416986767,18.053777208706787,12.93213828425096,0.7255655142979087,2.48828125,83.55291015625,1102.1484375,1777.34375,403.1422
295,5.473965287049399,9.568313306631063,9.568313306631063,9.657320872274145,21.49532710280374,9.746328437917224,14.552736982643523,0.6675567423230975,19.270137961726743,3.36328125,84.80228515625,1208.3984375,2402.34375,400.097
296,12.570480928689884,15.621890547263682,15.621890547263682,15.688225538971809,7.529021558872305,15.754560530679932,2.3548922056384742,8.988391376451078,5.870646766169155,10.36328125,94.79728515625,2058.3984375,7402.34375,391.57
297,27.21417069243156,4.669887278582931,18.411164787976382,4.777241009125067,5.314009661835748,4.884594739667204,10.681696188942563,7.675791733762749,16.371443907675793,13.86328125,99.79478515625,2483.3984375,9902.34375,497.2704
298,9.540098821740782,13.036868110984416,3.30672748004561,13.112884834663626,13.492968453059673,13.188901558342836,17.293804637020145,15.16533637400228,1.8624097301406308,6.86328125,89.79978515625,1633.3984375,4902.34375,455.2002
299,8.566193311956024,1.053595968850206,18.64406779661017,7.008703618873111,1.603298213467705,12.963811268896016,12.047640861200184,15.345854328905176,22.76683463124141,5.11328125,87.30103515625,1420.8984375,3652.34375,551.062
300,22.989102231447845,14.478463933575505,7.836014530358069,21.224701608718213,15.10119356512714,1.401141670991178,0.3632589517384535,4.099636741048261,12.506486766995328,12.11328125,97.29603515625,2270.8984375,8652.34375,497.7172
301,13.630463003028993,6.533967979229771,0.99524015577672,1.081782778018174,18.130679359584597,17.78450887061878,5.841627001298139,20.034617048896585,15.967113803548246,8.61328125,92.29853515625,1845.8984375,6152.34375,666.7868
302,2.8710462287104623,19.80535279805353,13.576642335766424,13.67396593673966,7.931873479318735,7.542579075425791,19.02676399026764,10.072992700729928,5.4987834549878345,1.61328125,82.30353515625,995.8984375,1152.34375,380.894
303,3.1455742501828823,9.875640087783468,33.284564740307246,26.408193123628383,6.071689831748355,0.8046817849305048,8.70519385515728,6.949524506217996,4.754937820043892,1.17578125,81.67884765625,942.7734375,839.84375,498.15520000000004
304,11.29580657347941,14.771439365319228,7.517944843218738,3.966754816773706,12.80695126558368,10.086890819795997,14.16698148847752,13.26029467321496,12.12693615413676,8.17578125,91.67384765625,1792.7734375,5839.84375,562.0333999999999
305,16.951171099642714,0.277888050813815,2.818578801111552,19.41246526399365,18.5391028185788,5.518062723302898,19.96824136562128,8.852719333068677,7.661770543866614,11.67578125,96.67134765625,2217.7734375,8339.84375,557.4172
306,6.162162162162162,9.477477477477478,11.783783783783784,8.396396396396396,7.603603603603604,14.234234234234236,8.9009009009009,17.26126126126126,16.18018018018018,4.67578125,86.67634765625,1367.7734375,3339.84375,464.8336
307,12.09469891919712,3.6541430777148745,6.948018528049409,15.2856407617087,20.74112197632527,23.62326299536799,2.8306742151312405,14.770972722593928,0.0514668039114771,6.42578125,89.17509765625,1580.2734375,4589.84375,410.01
308,22.32833105957253,14.870395634379262,17.780809458844928,1.8644838562983173,6.684856753069577,9.231468849477034,14.142792178262846,1.409731696225557,11.68713051386994,13.42578125,99.17009765625,2430.2734375,9589.84375,498.85040000000004
309,14.0534262485482,7.704219899341851,10.181958962446767,16.453735965931088,0.7355787843592722,12.81455671699574,16.995741385985287,16.066589237320944,4.994192799070848,9.92578125,94.17259765625,2005.2734375,7089.84375,428.63699999999994
310,5.895316804407713,25.06887052341597,0.3856749311294765,9.31129476584022,15.15151515151515,4.132231404958677,10.082644628099173,8.760330578512395,21.21212121212121,2.92578125,84.17759765625,1155.2734375,2089.84375,441.74559999999997
311,4.911591355599215,2.5540275049115917,23.510150622134905,0.5893909626719057,24.29600523903078,7.007203667321546,5.697445972495089,29.27308447937132,2.1611001964636545,2.05078125,82.92822265625,1049.0234375,1464.84375,348.352
312,14.422657952069716,12.854030501089325,4.488017429193899,11.546840958605664,5.010893246187364,15.816993464052286,14.94553376906318,8.322440087145969,12.592592592592592,9.05078125,92.92322265625,1899.0234375,6464.84375,570.3002
313,18.94345852249278,6.892282294676022,9.53363598844408,5.654147750722245,10.028889806025589,9.698720594304582,19.43871234007429,13.165497317375156,6.644655385885267,12.55078125,97.92072265625,2324.0234375,8964.84375,554.0172
314,6.361642118458163,13.256032591664054,15.261673456596675,12.315888436226889,15.637731118771544,15.387026010654967,6.73769978063303,1.9743027264180508,13.06800376057662,5.55078125,87.92572265625,1474.0234375,3964.84375,437.23
315,9.501025290498976,15.789473684210527,2.665755297334245,4.989747095010253,12.235133287764867,29.1866028708134,1.572112098427888,17.429938482570062,6.630211893369789,3.80078125,85.42697265625,1261.5234375,2714.84375,395.1152
316,12.135176651305684,14.961597542242703,9.062980030721969,10.10752688172043,13.36405529953917,5.253456221198157,8.571428571428571,15.698924731182796,10.844854070660524,10.80078125,95.42197265625,2111.5234375,7714.84375,557.7404
317,11.318355235269182,4.366256888512082,17.931326833403986,8.520559559135227,13.01398897838067,12.674862229758372,17.25307333615939,5.383637134378974,9.53793980500212,7.30078125,90.42447265625,1686.5234375,5214.84375,485.80339999999995
318,0.5230622919638611,17.070851165002377,7.941036614360438,21.73086067522587,2.425106990014265,2.0446980504041847,7.180218735140276,18.21207798383262,22.87208749405611,0.30078125,80.42947265625,836.5234375,214.84375,485.8754
319,0.6858710562414266,2.3319615912208502,19.52446273433928,12.299954275262916,20.804755372656608,3.61225422953818,13.305898491083676,21.353452217649743,6.081390032007316,0.41015625,80.58564453125,849.8046875,292.96875,579.0387999999999
320,14.0341791817711,15.898498187467633,8.855515277058519,0.6732263076126359,10.305541170378042,17.348524080787154,1.812532366649404,10.926980838943551,20.145002589331952,7.41015625,90.58064453125,1699.8046875,5292.96875,511.78
321,22.1297836938436,9.92789794786467,2.384914032168608,22.01885745978924,3.9378813089295615,11.480865224625624,9.04048807542984,18.80199667221298,0.2773155851358846,10.91015625,95.57814453125,2124.8046875,7792.96875,370.7072
322,5.562038117464022,16.919486581096848,11.62971606378841,5.484247374562427,12.718786464410735,18.008556981719174,16.29716063788409,3.2283158304161805,10.15169194865811,3.91015625,85.58314453125,1274.8046875,2792.96875,428.3738000000001
323,9.750353273669337,11.446066886481397,11.069241639189826,15.68535091851154,0.3297220913801225,18.794159208666983,16.721620348563356,6.924163918982572,9.279321714554875,5.66015625,88.08189453125,1487.3046875,4042.96875,376.647
324,16.015219647180906,17.260463507436874,16.983742649602213,2.663438256658596,9.097198201314423,4.946385333794535,3.4244206157039088,13.939813213420962,15.669318574887583,12.66015625,98.07689453125,2337.3046875,9042.96875,462.8772
325,14.882274544646824,5.108840515326522,16.1261661483785,20.47978676143936,17.37005775211017,12.03909373611728,10.08440693025322,0.8440693025322079,3.0653043091959127,9.16015625,93.07939453125,1912.3046875,6542.96875,463.92
326,3.9598997493734336,18.59649122807017,5.363408521303258,10.275689223057643,6.7669172932330826,0.7518796992481203,24.210526315789476,13.784461152882203,16.290726817042607,2.16015625,83.08439453125,1062.3046875,1542.96875,432.7357999999999
327,7.649896623018607,10.130944176430049,18.401102687801515,7.512060647829084,15.920055134390076,3.239145416953825,17.849758787043417,3.5148173673328738,15.782219159200553,3.03515625,84.33376953125,1168.5546875,2167.96875,395.67379999999997
328,13.438300988648846,14.75649945075064,0.4027828634199926,13.365067740754302,17.83229586232149,11.094837056023431,0.1098498718418161,11.24130355181252,17.75906261442695,10.03515625,94.32876953125,2018.5546875,7167.96875,677.31
329,26.975476839237057,1.0354223433242506,7.574931880108992,12.915531335149865,19.564032697547685,9.536784741144414,7.138964577656676,9.754768392370572,5.5040871934604905,13.53515625,99.32626953125,2443.5546875,9667.96875,467.8704
330,7.67255216693419,8.828250401284109,12.680577849117174,15.826645264847512,3.306581059390048,13.836276083467094,12.423756019261637,13.964686998394864,11.460674157303371,6.53515625,89.33126953125,1593.5546875,4667.96875,477.32019999999994
331,8.63344844597928,4.094721262950173,3.70004933399112,2.220029600394672,14.553527380365074,24.420325604341397,15.934879131721758,18.302910705476076,8.140108534780465,4.78515625,86.83251953125,1381.0546875,3417.96875,450.25699999999995
332,18.87866841874726,14.848883048620236,14.498466929478756,13.184406482698204,1.7082785808147174,10.46868155935173,2.9347349978098998,5.037231712658782,18.44064826982041,11.78515625,96.82751953125,2231.0546875,8417.96875,462.954
333,12.567399419328078,8.751555371215263,19.037743674823723,7.175445873081708,6.926586478639568,15.221899626710908,8.087930319369555,20.69680630443799,1.5346329323931978,8.28515625,91.83001953125,1806.0546875,5917.96875,427.8368
334,1.7622797150356206,17.510311211098614,7.611548556430447,16.085489313835772,15.860517435320586,4.161979752530934,16.910386201724783,9.111361079865018,10.986126734158232,1.28515625,81.83501953125,956.0546875,917.96875,443.11259999999993
335,3.5254616675993287,10.912143256855066,1.5109121432568553,26.692781197537776,19.19418019026301,14.269725797425854,2.853945159485171,5.540011191941803,15.500839395635143,1.72265625,82.45970703125,1009.1796875,1230.46875,432.6688
336,12.4853228962818,17.651663405088062,11.076320939334638,8.649706457925637,3.405088062622309,20.0,12.015655577299412,13.894324853228964,0.8219178082191781,8.72265625,92.45470703125,1859.1796875,6230.46875,390.56019999999995
337,16.660454714871413,2.4972046216921355,15.318673127096533,13.00782705926202,8.013417815877748,4.7335072679836,16.21319418561312,8.460678345136042,15.095042862467388,12.22265625,97.45220703125,2284.1796875,8730.46875,498.85040000000004
338,7.8697981046559535,13.30861145447054,6.386485372888339,3.831891223733004,19.406674907292956,15.780799340749898,7.375360527400082,19.901112484548825,6.139266584260404,5.22265625,87.45720703125,1434.1796875,3730.46875,390.1868
339,11.409395973154362,0.1342281879194631,15.52572706935123,18.47874720357942,6.756152125279642,14.272930648769576,5.145413870246085,13.02013422818792,15.257270693512304,6.97265625,89.95595703125,1646.6796875,4980.46875,509.9068
340,25.8211217786761,13.087417887822133,4.598281960586155,7.933299646286003,20.565942395149065,3.183425972713492,18.746841839312783,1.768569984840829,4.295098534613442,13.97265625,99.95095703125,2496.6796875,9980.46875,422.32559999999995
341,12.23251357393804,4.183966783775152,6.994570424784414,9.10252315554136,8.910891089108912,14.276588949217505,15.937400191632069,13.382305972532738,14.979239859469818,10.47265625,94.95345703125,2071.6796875,7480.46875,579.0734
342,6.861156131820637,20.907617504051863,25.66180443003782,1.5667206915180985,1.242571582928147,10.318746623446785,13.128038897893031,8.806050783360346,11.507293354943274,3.47265625,84.95845703125,1221.6796875,2480.46875,403.82200000000006
343,5.838967424708051,6.084818684695758,11.493546404425322,11.616472034419177,7.314074984634296,9.77258758451137,1.1677934849416105,23.78610940381069,22.92562999385372,2.59765625,83.70908203125,1115.4296875,1855.46875,353.7068
344,12.074303405572754,12.211902304781562,15.2390780873753,15.307877536979705,12.899896800825593,14.275885792913655,9.459924320605436,4.506363949088407,4.024767801857585,9.59765625,93.70408203125,1965.4296875,6855.46875,426.72
345,17.236415976970132,8.168405901403382,11.335012594458435,2.195034184958618,18.100035984166965,1.1155091759625764,14.501619287513494,9.319899244332492,18.028067650233897,13.09765625,98.70158203125,2390.4296875,9355.46875,539.1504
346,11.089010442565886,24.017901541521628,2.9338637493784185,15.763301839880656,12.282446544007955,14.27150671307807,7.30979612133267,0.1491795126802585,12.18299353555445,6.09765625,88.70658203125,1540.4296875,4355.46875,522.39
347,6.466043106954047,6.628710858072387,20.61813745424969,10.288735258235056,17.8527856852379,14.274095160634404,3.3753558357055717,7.930052867019113,12.566083773891826,4.34765625,86.20783203125,1327.9296875,3105.46875,380.28
348,15.285451197053408,15.432780847145487,9.244935543278084,18.74769797421731,6.740331491712707,3.4990791896869244,12.486187845303869,16.611418047882136,1.9521178637200736,11.34765625,96.20283203125,2177.9296875,8105.46875,378.2504
349,13.83132530120482,1.686746987951807,5.927710843373494,6.024096385542168,2.6506024096385543,23.08433734939759,22.50602409638554,3.228915662650602,21.06024096385542,7.84765625,91.20533203125,1752.9296875,5605.46875,593.637
350,1.3299013299013298,12.483912483912484,16.259116259116258,16.344916344916346,13.341913341913342,9.566709566709568,9.051909051909051,13.856713856713856,7.764907764907765,0.84765625,81.21033203125,902.9296875,605.46875,510.99700000000007
351,1.2588943623426383,10.23535851122058,8.045977011494253,2.0251778872468527,9.578544061302685,14.395183360700605,23.371647509578544,7.608100711548988,23.481116584564862,0.62890625,80.89798828125,876.3671875,449.21875,577.4621999999999
352,10.751445086705202,17.071290944123316,15.529865125240848,11.290944123314066,16.608863198458575,0.2697495183044316,6.589595375722544,15.221579961464355,6.666666666666667,7.62890625,90.89298828125,1726.3671875,5449.21875,444.88
353,20.81841432225064,3.0179028132992323,14.066496163682864,8.439897698209718,15.498721227621482,20.0,2.199488491048593,0.5626598465473145,15.396419437340152,11.12890625,95.89048828125,2151.3671875,7949.21875,510.2772
354,8.8875809299588,18.54031783402001,1.1183048852266038,24.77928193054738,2.766333137139493,7.94585050029429,17.598587404355502,15.715126545026486,2.64861683343143,4.12890625,85.89548828125,1301.3671875,2949.21875,470.35900000000004
355,7.375643224699828,4.219554030874785,16.02058319039451,3.4648370497427097,12.590051457975983,6.826758147512864,16.843910806174957,15.746140651801028,16.912521440823326,5.87890625,88.39423828125,1513.8671875,4199.21875,547.7202
356,17.71342610003761,14.253478751410304,7.935314027830011,13.426100037608125,4.174501692365551,17.111696126363295,8.837908988341482,7.6344490409928545,8.91312523505077,12.87890625,98.38923828125,2363.8671875,9199.21875,511.0172
357,16.988608221892026,12.431896978702328,4.110946012877662,11.342248637939573,11.83754333828628,3.5165923724616146,5.299653293709757,16.394254581475977,18.07825656265478,9.37890625,93.39173828125,1938.8671875,6699.21875,587.81
358,3.1216361679224973,18.191603875134557,12.163616792249732,17.40222461428059,17.76103336921421,11.733046286329389,13.02475780409042,2.691065662002153,3.9110154287764622,2.37890625,83.39673828125,1088.8671875,1699.21875,366.4422
359,4.761904761904762,1.0804321728691475,2.0408163265306123,13.005202080832332,15.96638655462185,14.365746298519408,15.806322529011606,14.525810324129653,18.447378951580635,3.25390625,84.64611328125,1195.1171875,2324.21875,463.62059999999997
360,21.66377816291161,16.34893125361063,17.735413056036972,3.986135181975736,8.261120739456961,5.950317735413056,8.03004043905257,6.181398035817447,11.842865395725012,10.25390625,94.64111328125,2045.1171875,7324.21875,544.79
361,17.447103711411724,5.376344086021505,15.088449531737773,15.712799167533818,0.5202913631633714,16.892126257370794,0.3815469996531391,17.030870620881025,11.550468262226849,13.75390625,99.63861328125,2470.1171875,9824.21875,456.7472
362,11.678486997635932,19.43262411347517,8.463356973995271,9.314420803782506,12.813238770685578,10.921985815602836,12.624113475177303,11.11111111111111,3.640661938534279,6.75390625,89.64361328125,1620.1171875,4824.21875,452.5734
363,8.398347865993575,10.05048187241854,17.026158788435062,11.977971546581,3.625516291877008,7.664066085360258,21.06470858191831,1.9733822854520424,18.219366681964203,5.00390625,87.14486328125,1407.6171875,3574.21875,620.0004
364,18.028747433264886,19.50718685831622,4.722792607802875,0.2053388090349076,13.757700205338809,17.371663244353183,8.336755646817249,12.279260780287474,5.790554414784395,12.00390625,97.13986328125,2257.6171875,8574.21875,452.2004
365,15.1633349585568,4.436860068259385,11.847879083373964,18.966357874207706,22.57435397367138,1.9015114578254508,3.6567528035104826,8.3373963920039,13.11555338859093,8.50390625,92.14236328125,1832.6171875,6074.21875,553.93
366,2.3840485478977027,15.04117902037278,21.62982228001734,5.76506285218899,8.972691807542262,12.787169484178587,14.347637624620718,18.508885999133074,0.5635023840485479,1.50390625,82.14736328125,982.6171875,1074.21875,381.994
367,2.2740524781341107,4.373177842565598,16.96793002915452,14.285714285714285,3.673469387755102,25.59766763848397,10.903790087463555,18.36734693877551,3.556851311953353,1.06640625,81.52267578125,929.4921875,761.71875,458.867
368,11.880789367700364,13.33064840918244,1.409585179218687,20.17720499395892,12.847362062021748,7.370116794200564,17.84132098268224,2.376157873540073,12.766814337494964,8.06640625,91.51767578125,1779.4921875,5761.71875,680.9401999999999
369,16.200689391037915,7.774798927613941,6.242818843355036,4.481041746457296,17.11987744159326,11.911145155112983,12.064343163538874,16.966679433167368,7.238605898123324,11.56640625,96.51517578125,2204.4921875,8261.71875,554.7904
370,7.091295116772824,19.49044585987261,17.791932059447984,15.83864118895966,8.110403397027602,2.335456475583864,2.505307855626327,7.940552016985138,18.895966029723997,4.56640625,86.52017578125,1354.4921875,3261.71875,545.6968
371,12.984822934232715,7.813378302417088,5.564924114671164,10.17425519955031,28.724002248454187,6.689151208544126,14.109050028105678,6.913996627318719,7.026419336706015,6.31640625,89.01892578125,1566.9921875,4511.71875,484.5734
372,13.637636516381969,11.061327359283116,9.94119294315318,12.237468496219549,7.14085690282834,10.501260151218148,14.197703724446937,10.61327359283114,10.669280313637636,13.31640625,99.01392578125,2416.9921875,9511.71875,502.1904
373,16.597318539066112,0.5085529357374017,22.33009708737864,2.450300508552936,5.871474803513638,11.41932501155802,17.52196024040684,11.604253351826166,11.69671752196024,9.81640625,94.01642578125,1991.9921875,7011.71875,569.1168
374,3.5141589901057664,9.109518935516888,7.744796997611737,10.5424769703173,13.067212555441827,17.161378369157287,4.196519959058342,17.2978505629478,17.36608665984306,2.81640625,84.02142578125,1141.9921875,2011.71875,367.1836
375,3.0563925957813174,10.116229014205768,16.659492036160138,17.43435213086526,12.35471373224279,20.27550581145071,6.67240637107189,9.427464485578993,4.003443822643134,1.94140625,82.77205078125,1035.7421875,1386.71875,338.80199999999996
376,12.679333074835206,19.03838697169445,5.0794881737107405,5.777433113609926,1.202016285381931,8.33656455990694,15.936409461031406,18.417991469561844,13.532376890267544,8.94140625,92.76705078125,1885.7421875,6386.71875,570.3002
377,23.465703971119133,5.518308406395049,0.1547189272821041,14.285714285714286,8.200103145951521,17.689530685920577,14.595152140278495,4.693140794223827,11.397627643115008,12.44140625,97.76455078125,2310.7421875,8886.71875,571.6368
378,9.066059225512529,16.537585421412302,11.799544419134396,0.9567198177676538,18.90660592255125,3.963553530751709,1.2300683371298406,15.80865603644647,21.73120728929385,5.44140625,87.76955078125,1460.7421875,3886.71875,570.62
379,7.727532913566113,2.461362335432169,11.161991986262162,26.846021751574124,12.76473955352032,1.3165426445334858,12.535775615340585,23.526044647967943,1.6599885518030908,3.69140625,85.27080078125,1248.2421875,2636.71875,365.1422
380,12.917079616782292,9.877766765774693,14.899240171787246,7.036669970267592,15.82424843078956,9.217046580773042,15.69210439378923,5.120581433762801,9.415262636273535,10.69140625,95.26580078125,2098.2421875,7636.71875,565.327
381,11.018014243820696,7.163803937997487,13.53162966066192,14.285714285714286,14.704650188521155,6.325932132383746,14.537075827398407,11.855886049434435,6.577293674067867,7.19140625,90.26830078125,1673.2421875,5136.71875,448.0234
